05314b86-d3dc-444c-b758-0bd04ff4c1d2,f27d2cc9-f499-4571-9e8a-fed45279fd1a,47,4,18:02:00,38.885497,121.641882
05314b86-d3dc-444c-b758-0bd04ff4c1d2,516c9f9e-8cfc-455e-816e-f9dd1cb2ff08,47,5,18:04:00,38.885304,121.64977
05314b86-d3dc-444c-b758-0bd04ff4c1d2,313c1e08-f44d-4c5c-ae11-44de18608fb5,47,6,18:07:00,38.88301,121.660295
05314b86-d3dc-444c-b758-0bd04ff4c1d2,6c10e016-26fc-4d74-ac04-e80a37877db2,47,7,18:09:00,38.87974,121.667477
05314b86-d3dc-444c-b758-0bd04ff4c1d2,d3b8f033-a2c6-418e-8d29-fd3c7111696f,47,8,18:11:00,38.878229,121.671532
05314b86-d3dc-444c-b758-0bd04ff4c1d2,1dcbbae8-2f16-4fae-b6a1-3ea19ea42363,47,9,18:12:00,38.880827,121.675203
05314b86-d3dc-444c-b758-0bd04ff4c1d2,d25c7299-1f9b-492c-9161-a3476ff71229,47,10,18:13:00,38.888476,121.677005
05314b86-d3dc-444c-b758-0bd04ff4c1d2,0f5fb07f-9295-442c-9036-005654a0ca9a,47,11,18:16:00,38.89345,121.676227
05314b86-d3dc-444c-b758-0bd04ff4c1d2,319b7155-cbee-4e16-842c-e71a8aefb44b,47,12,18:17:00,38.901737,121.672506
05314b86-d3dc-444c-b758-0bd04ff4c1d2,ac2516d9-004e-407b-8ec7-94c34497678c,47,13,18:19:00,38.907422,121.666575
05314b86-d3dc-444c-b758-0bd04ff4c1d2,6d3c88c6-8b14-4cf5-998d-35e0abc1e913,47,14,18:25:00,38.917622,121.656766
065dc2ce-de1d-460d-8751-069d6482e491,b6c57622-e098-4ebd-9af7-5046751a7ab9,21,1,17:15:00,38.847928,121.511963
065dc2ce-de1d-460d-8751-069d6482e491,56ff973c-baf6-4d51-b487-e7da5c06bd38,21,2,17:25:00,38.851501,121.510728
065dc2ce-de1d-460d-8751-069d6482e491,bdf3b833-1539-454e-bbdc-82eb971f7090,21,3,17:30:00,38.858905,121.525959
065dc2ce-de1d-460d-8751-069d6482e491,b6b367f6-fbd1-4ea3-b09f-07d2aa3ea25f,21,4,17:50:00,38.887215,121.549181
065dc2ce-de1d-460d-8751-069d6482e491,394ab96b-397a-42f6-aa6d-60272f4dc868,21,5,18:10:00,38.936573,121.575792
065dc2ce-de1d-460d-8751-069d6482e491,c8ea76c8-40fb-46fc-a6a4-f3e0d59fc523,21,6,18:20:00,38.951048,121.587641
065dc2ce-de1d-460d-8751-069d6482e491,12619075-01d3-40ff-9fcc-0d0242a103e7,21,7,18:30:00,38.967836,121.58729
065dc2ce-de1d-460d-8751-069d6482e491,93ec6f0f-ca7f-4d9d-af07-b80b2d74478b,21,8,18:32:00,38.969099,121.578949
065dc2ce-de1d-460d-8751-069d6482e491,1b997156-e5ac-418b-900f-934671fdb2a1,21,9,18:34:00,38.973523,121.579456
065dc2ce-de1d-460d-8751-069d6482e491,ffda7e50-b238-477f-a10d-62133205cecf,21,10,18:36:00,38.979297,121.58187
065dc2ce-de1d-460d-8751-069d6482e491,4c04d41a-03b3-4503-a74b-df20af8ddd66,21,11,18:38:00,38.983378,121.583719
065dc2ce-de1d-460d-8751-069d6482e491,4e07dca6-3358-45dc-8048-33275de9c257,21,12,18:40:00,38.98264,121.5927
065dc2ce-de1d-460d-8751-069d6482e491,10a80da0-4f36-4f71-8238-3c7e83f22554,21,13,18:44:00,38.990298,121.595875
065dc2ce-de1d-460d-8751-069d6482e491,3a79f35b-a7c2-4d80-9d98-0e6ab7b023d4,21,14,18:46:00,38.993251,121.602226
065dc2ce-de1d-460d-8751-069d6482e491,86a4b48b-d1d3-4af5-933a-9d0da64500a8,21,15,18:48:00,38.994718,121.624087
065dc2ce-de1d-460d-8751-069d6482e491,ad5d97ff-5261-4670-b612-869f937d2e4a,21,16,18:50:00,39.002866,121.617983
065dc2ce-de1d-460d-8751-069d6482e491,a7d233c5-3225-478e-9f05-8b378c7ac9c7,21,17,18:52:00,39.003663,121.606755
065dc2ce-de1d-460d-8751-069d6482e491,0415c5c3-bdb5-46c3-8c8b-4f619a046891,21,18,18:54:00,39.011541,121.613141
065dc2ce-de1d-460d-8751-069d6482e491,1f2361a9-06c9-4cfe-a5bc-e35bf969ed73,21,19,18:56:00,39.011451,121.62651
065dc2ce-de1d-460d-8751-069d6482e491,b9fad465-2f6b-435a-9c66-0d20b49b7cf6,21,20,18:58:00,39.014141,121.636494
0d65116d-574f-40a4-b2de-e39a06707394,d007daad-74a5-48d1-bc0f-36e2ee1c39fa,49,1,17:45:00,38.848151,121.511885
0d65116d-574f-40a4-b2de-e39a06707394,4d165247-6def-4f87-854f-58d8abecce1a,49,2,17:55:00,38.859071,121.525402
0d65116d-574f-40a4-b2de-e39a06707394,c0e55e53-3a1d-4600-8b0d-bf9cfc14254a,49,3,18:05:00,38.862233,121.531578
0d65116d-574f-40a4-b2de-e39a06707394,f95c3a72-9ee1-49ea-95f3-b1d2ca6a22d8,49,4,18:35:00,38.898293,121.566773
0d65116d-574f-40a4-b2de-e39a06707394,5d2ddd4e-dc7d-4e7a-a1be-bca5440df566,49,5,18:40:00,38.899934,121.574143
0d65116d-574f-40a4-b2de-e39a06707394,529e92a0-e2e1-48bf-a50c-1fce51a17de0,49,6,18:50:00,38.923632,121.591967
0d65116d-574f-40a4-b2de-e39a06707394,36b44449-d801-4f71-b0f1-dbd603438be2,49,7,18:55:00,38.93389,121.585376
0d65116d-574f-40a4-b2de-e39a06707394,f09da5be-7197-4661-a90d-dc305798c1b7,49,8,18:55:00,38.948395,121.578008
0d65116d-574f-40a4-b2de-e39a06707394,894918a0-c2e6-4005-9a3e-ef8eaeaf4bb9,49,9,19:05:00,38.951345,121.579027
0d65116d-574f-40a4-b2de-e39a06707394,852dbcf6-dc92-43fc-b3ff-d4eaadd545fc,49,10,19:15:00,38.961773,121.578171
0d65116d-574f-40a4-b2de-e39a06707394,566acf87-0cdf-4b6f-a41e-a3da196efe56,49,11,19:20:00,38.973533,121.579474
0da33a5c-55e6-42eb-b4f7-4034f6ca0099,7931a9cf-86c2-4aad-840e-fa583bb1610c,35,1,17:07:00,38.867289,121.533786
0da33a5c-55e6-42eb-b4f7-4034f6ca0099,8231d65c-5ee6-4518-8154-f103d71c74ff,35,2,17:08:00,38.862071,121.5312
0da33a5c-55e6-42eb-b4f7-4034f6ca0099,9ea433a8-84ea-4d98-89e6-feffc5d9c519,35,3,17:10:00,38.859054,121.525718
0da33a5c-55e6-42eb-b4f7-4034f6ca0099,5c2b2c55-9e38-47ec-aedf-76eba62d56f8,35,4,17:12:00,38.860133,121.522304
0da33a5c-55e6-42eb-b4f7-4034f6ca0099,a543e6bd-542e-428d-8e8c-8337ee0746af,35,5,17:15:00,38.861109,121.517699
0da33a5c-55e6-42eb-b4f7-4034f6ca0099,ecc3338b-639d-4fc4-964b-3dcfb3d7ebde,35,6,17:22:00,38.848205,121.511848
0da33a5c-55e6-42eb-b4f7-4034f6ca0099,1ae614c2-3981-4cfc-a50a-ecf134f8df24,35,7,17:30:00,38.859019,121.447538
0da33a5c-55e6-42eb-b4f7-4034f6ca0099,49c1fcf5-22fd-4a64-8f60-5208608e32e5,35,8,17:45:00,38.909077,121.472454
0da33a5c-55e6-42eb-b4f7-4034f6ca0099,bc4c8d74-5270-4412-bc02-058b0fc019b4,35,9,17:47:00,38.914455,121.474513
0da33a5c-55e6-42eb-b4f7-4034f6ca0099,71888cd7-5177-4bda-9509-758c06954eca,35,10,17:55:00,38.940351,121.488438
0da33a5c-55e6-42eb-b4f7-4034f6ca0099,62b720d2-b52f-4a21-90bf-d13d254036fc,35,11,18:10:00,38.975459,121.486837
0da33a5c-55e6-42eb-b4f7-4034f6ca0099,bf569f08-404c-456b-83b3-fadbc00b78ca,35,12,18:13:00,38.989635,121.518611
0da33a5c-55e6-42eb-b4f7-4034f6ca0099,06b9ef6c-c787-4719-ba9a-12b5d572d3a5,35,13,18:15:00,38.990261,121.518758
0e38f8d3-01aa-4c40-a721-5fe929b6ac07,f8d1cae9-eca3-4f14-a0ee-503f36efdbac,21,1,18:10:00,38.847788,121.511983
0e38f8d3-01aa-4c40-a721-5fe929b6ac07,801296f8-c5ae-4475-8a91-42cedeab3439,21,2,18:30:00,38.85784,121.528152
0e38f8d3-01aa-4c40-a721-5fe929b6ac07,a56ec9a5-bcbf-4536-9944-3611869ec722,21,3,18:38:00,38.87509,121.558382
0e38f8d3-01aa-4c40-a721-5fe929b6ac07,5c8ceeec-4a4d-43e5-a9c8-a78243ecd249,21,4,18:45:00,38.890361,121.585304
0e38f8d3-01aa-4c40-a721-5fe929b6ac07,7cabf01f-c4f9-486d-80c8-8417cee8d939,21,5,18:48:00,38.895711,121.58898
0e38f8d3-01aa-4c40-a721-5fe929b6ac07,87681ca2-6c7a-442a-ad60-93e15d154cd7,21,6,18:56:00,38.90529,121.61069
0e38f8d3-01aa-4c40-a721-5fe929b6ac07,0d27fb9d-38b9-41d2-8ac2-5d662bb202f8,21,7,19:02:00,38.91163,121.621783
0e38f8d3-01aa-4c40-a721-5fe929b6ac07,857eb115-59ff-4532-837a-68ed6456b5bd,21,8,19:08:00,38.916168,121.630934
0e38f8d3-01aa-4c40-a721-5fe929b6ac07,2f01cbe9-7071-4480-9451-2511f8505bef,21,9,19:10:00,38.91977,121.638362
0e38f8d3-01aa-4c40-a721-5fe929b6ac07,4b4e613a-9b4f-4c93-ac4c-ab7c9797d562,21,10,19:16:00,38.921118,121.647382
0e38f8d3-01aa-4c40-a721-5fe929b6ac07,10bfc937-da12-49dd-85ea-79073bdbb5b1,21,11,19:20:00,38.919781,121.655881
0e38f8d3-01aa-4c40-a721-5fe929b6ac07,79463508-5203-44d1-9dda-9606bf7138ae,21,12,19:30:00,38.915618,121.66222
0e38f8d3-01aa-4c40-a721-5fe929b6ac07,7bb90a1a-c2f3-4935-b542-32fec0e441d9,21,13,19:40:00,38.919264,121.670185
1338350d-9058-4f37-80eb-914b07e446b0,0f064465-3bfc-455d-a431-e5ae4e901ffb,19,1,17:40:00,38.847546,121.512098
1338350d-9058-4f37-80eb-914b07e446b0,7c4bb1ff-48e6-46d7-af06-a1444db549bc,19,2,17:43:00,38.853247,121.51823
1338350d-9058-4f37-80eb-914b07e446b0,0fbf9c9b-fdf2-4b69-bb96-82e802f75d9e,19,3,17:45:00,38.861741,121.518349
1338350d-9058-4f37-80eb-914b07e446b0,578e4e09-b354-486a-893d-9d77e46a63a0,19,4,18:00:00,38.892851,121.524652
1338350d-9058-4f37-80eb-914b07e446b0,385333e5-9d5b-4dc8-beee-a14a32028970,19,5,18:05:00,38.897235,121.52557
1338350d-9058-4f37-80eb-914b07e446b0,59cab4d7-9913-4e73-8074-33b0b35afd66,19,6,18:10:00,38.906691,121.53024
1338350d-9058-4f37-80eb-914b07e446b0,1cea72f4-d615-4026-a156-c03607b44054,19,7,18:15:00,38.912766,121.53783
1338350d-9058-4f37-80eb-914b07e446b0,379f6a1e-a685-446e-9235-5af0e90690de,19,8,18:20:00,38.916913,121.542201
1338350d-9058-4f37-80eb-914b07e446b0,f5610b2b-5574-428a-bccd-88c1bdbad3f3,19,9,18:25:00,38.919002,121.545743
1338350d-9058-4f37-80eb-914b07e446b0,1b91f19c-e062-4d71-af69-3fe86324070d,19,10,18:30:00,38.923793,121.545346
1338350d-9058-4f37-80eb-914b07e446b0,96a9eb8e-1210-4eff-acd4-5fab43d8a30a,19,11,18:35:00,38.923071,121.547803
1338350d-9058-4f37-80eb-914b07e446b0,bdc42422-1d64-454b-a410-077a2393ee2d,19,12,18:40:00,38.920008,121.554269
161b5479-84cd-4a64-ac14-d4d2853b915f,ca674efd-a869-49d2-a02a-ba050acde504,19,1,17:50:00,38.88821,121.54595
161b5479-84cd-4a64-ac14-d4d2853b915f,2e968337-f6d0-4e0c-9a39-09403f7bc9c4,19,2,18:20:00,38.859637,121.523641
161b5479-84cd-4a64-ac14-d4d2853b915f,035d90d8-25b4-43e1-bbb2-b5eb95b48452,19,3,18:23:00,38.853204,121.522308
161b5479-84cd-4a64-ac14-d4d2853b915f,1ebc7157-bd36-4a2d-ae02-d3cb38428282,19,4,18:25:00,38.846769,121.517641
161b5479-84cd-4a64-ac14-d4d2853b915f,2215f386-b6ae-400a-892e-c897b0d16e6e,19,5,18:28:00,38.843642,121.509861
161b5479-84cd-4a64-ac14-d4d2853b915f,868d98d8-705a-4a4f-a246-0aeb305e78c0,19,6,18:38:00,38.857684,121.443727
161b5479-84cd-4a64-ac14-d4d2853b915f,f796ce8b-2299-48c6-bcfd-a6f63a2ff7bf,19,7,18:40:00,38.854142,121.442036
161b5479-84cd-4a64-ac14-d4d2853b915f,ec9713ed-9258-4028-9d5a-244adb9d5a02,19,8,18:45:00,38.841229,121.400993
161b5479-84cd-4a64-ac14-d4d2853b915f,a069fcbb-4c4d-466c-93c7-40738ab3aaeb,19,9,18:48:00,38.832529,121.403353
161b5479-84cd-4a64-ac14-d4d2853b915f,b9f613d1-bed3-4a86-b8da-0c43aaf8cd34,19,10,18:50:00,38.826986,121.400963
18cf9238-641d-44ba-801c-3b56e254a8b7,bddb53dc-c3ce-4ad3-bd35-4fac9c80200b,47,1,18:10:00,38.888162,121.544988
18cf9238-641d-44ba-801c-3b56e254a8b7,b3017324-95d1-4fd0-b772-558ad9aa548a,47,2,18:12:00,38.887361,121.541531
18cf9238-641d-44ba-801c-3b56e254a8b7,4f676a30-1325-4ea1-a24f-b931b74327a9,47,3,18:15:00,38.884244,121.545699
18cf9238-641d-44ba-801c-3b56e254a8b7,5a56bd9e-4a99-4747-954e-616107dd787e,47,4,18:45:00,38.916752,121.562503
18cf9238-641d-44ba-801c-3b56e254a8b7,8d2fda92-92fe-4d22-bf34-de8590cd0cbb,47,5,18:45:00,38.920258,121.554554
18cf9238-641d-44ba-801c-3b56e254a8b7,68fff792-fb08-4897-9e04-a6eff61f62cc,47,6,18:50:00,38.923238,121.547567
18cf9238-641d-44ba-801c-3b56e254a8b7,b6452199-dd07-4e42-9a6e-6713e0a4039d,47,7,18:50:00,38.924235,121.543506
18cf9238-641d-44ba-801c-3b56e254a8b7,c68d9e42-8b58-4a0e-bc6b-e62186f0047c,47,8,19:00:00,38.926001,121.53523
18cf9238-641d-44ba-801c-3b56e254a8b7,c5276230-7674-4f83-a6cc-4eec2f99d415,47,9,19:00:00,38.929236,121.531305
18cf9238-641d-44ba-801c-3b56e254a8b7,7281bb5f-ec02-4fad-960a-d304100c0359,47,10,19:00:00,38.932973,121.519564
1a25d67d-e678-4c24-8c36-1a6b6bf3f303,19cb685f-cace-446e-8505-ace9e48c8722,37,1,18:20:00,38.887337,121.541636
1a25d67d-e678-4c24-8c36-1a6b6bf3f303,3c3376f2-5ab5-4974-bb56-cdbbf2b7dad6,37,2,18:25:00,38.884655,121.544529
1a25d67d-e678-4c24-8c36-1a6b6bf3f303,ee8ccffd-f956-4195-9874-5da8ab5ab4ee,37,3,18:55:00,38.899567,121.600711
1a25d67d-e678-4c24-8c36-1a6b6bf3f303,a0802bd3-8ef5-4f12-bf6e-aff4391fa8c3,37,4,18:59:00,38.905642,121.613851
1a25d67d-e678-4c24-8c36-1a6b6bf3f303,01f15e93-a3bf-46d4-93ea-102311dfa243,37,5,19:02:00,38.90457,121.614655
1a25d67d-e678-4c24-8c36-1a6b6bf3f303,0005d09c-417b-4589-9060-83780678c5c1,37,6,19:05:00,38.898918,121.621861
1a25d67d-e678-4c24-8c36-1a6b6bf3f303,e3153cd8-6784-4a14-a24b-3f543cd14b91,37,7,19:07:00,38.892925,121.624723
1a25d67d-e678-4c24-8c36-1a6b6bf3f303,7399831c-a291-4733-bd12-984ad9dc2504,37,8,19:07:00,38.888072,121.630734
1a25d67d-e678-4c24-8c36-1a6b6bf3f303,64538fef-e328-4fda-968e-367ae858d232,37,9,19:13:00,38.885461,121.64256
1a25d67d-e678-4c24-8c36-1a6b6bf3f303,9e0afb0b-0f27-4530-8a4c-4dacfb483627,37,10,19:18:00,38.885332,121.645352
1a25d67d-e678-4c24-8c36-1a6b6bf3f303,d99b8575-1bce-4859-b940-a0aaa1f7b6b3,37,11,19:20:00,38.893265,121.648965
1a25d67d-e678-4c24-8c36-1a6b6bf3f303,a9a9d2a7-0d50-4222-990b-4203608b90b8,37,12,19:25:00,38.896395,121.647643
1a25d67d-e678-4c24-8c36-1a6b6bf3f303,9a1f3a92-d8e0-4805-96c1-6b94205e0c02,37,13,19:35:00,38.901223,121.67269
1a25d67d-e678-4c24-8c36-1a6b6bf3f303,b356493b-9234-4eb6-8632-300c513009cf,37,14,19:40:00,38.887297,121.685902
1b5d4226-fe72-4119-8ede-6d1e14446a1f,227525be-866a-46ac-abab-e894345332a7,35,1,18:10:00,38.887556,121.533251
1b5d4226-fe72-4119-8ede-6d1e14446a1f,176fd535-1a09-4ccd-a414-e24d086c171c,35,2,18:10:00,38.887821,121.541239
1b5d4226-fe72-4119-8ede-6d1e14446a1f,b2c99acf-0b49-4b50-b334-0b70444dacd6,35,3,18:14:00,38.888063,121.544179
1b5d4226-fe72-4119-8ede-6d1e14446a1f,f708b2c4-d913-49f7-9231-6882a8c0a9e7,35,4,19:00:00,38.951315,121.587747
1b5d4226-fe72-4119-8ede-6d1e14446a1f,2b5fe9b3-0bef-4093-91ff-e5e008d22e16,35,5,19:02:00,38.955126,121.589785
1b5d4226-fe72-4119-8ede-6d1e14446a1f,81c0d933-6361-45cf-8f72-2a06f8e367fb,35,6,19:05:00,38.970347,121.587869
1b5d4226-fe72-4119-8ede-6d1e14446a1f,4db6b18f-3a89-4732-9f6b-6e55e4381056,35,7,19:08:00,38.975117,121.588457
1b5d4226-fe72-4119-8ede-6d1e14446a1f,cb27cf9f-8e0a-4567-b75b-f307738c2d40,35,8,19:12:00,38.980745,121.591395
1b5d4226-fe72-4119-8ede-6d1e14446a1f,a2223575-3442-47ef-88f1-e5da3bec0efd,35,9,19:15:00,38.98247,121.592497
1bc8cb60-4831-4183-86a3-cb73b981e099,9378b89d-cf2f-4672-a1f0-dbcf34280a98,49,1,17:32:00,38.876119,121.54787
1bc8cb60-4831-4183-86a3-cb73b981e099,98f5bd66-d63a-47b5-9824-a6ef993700a5,49,2,17:37:00,38.886557,121.542618
1bc8cb60-4831-4183-86a3-cb73b981e099,bf2a8523-8031-4eff-b711-87202731e67d,49,3,17:42:00,38.888137,121.546079
1bc8cb60-4831-4183-86a3-cb73b981e099,badfbb24-8d57-4b53-bc19-afde01ada7d9,49,4,18:40:00,39.04218,121.755173
1bc8cb60-4831-4183-86a3-cb73b981e099,8ce178c1-9895-43fa-8ebf-77cbcfd4be72,49,5,18:46:00,39.03825,121.771395
1bc8cb60-4831-4183-86a3-cb73b981e099,87c19a26-68ef-43ab-9249-87935f2f96a3,49,6,18:50:00,39.026228,121.798984
1bc8cb60-4831-4183-86a3-cb73b981e099,2f5e4679-1d00-4c7a-9cbc-c377461c0bf5,49,7,18:52:00,39.023193,121.801298
1bc8cb60-4831-4183-86a3-cb73b981e099,97be5181-3028-402c-83e1-b7af989ad07a,49,8,18:55:00,39.021798,121.816968
1bc8cb60-4831-4183-86a3-cb73b981e099,8dfa3b96-c369-486b-bb6f-3a583d81a5cf,49,9,19:00:00,39.056246,121.794518
1f8056c4-301d-4947-8ae9-e9687b69bc3d,eb7d9874-7142-4b8f-b939-f7e02d499f62,47,1,17:10:00,38.888147,121.545498
1f8056c4-301d-4947-8ae9-e9687b69bc3d,7c8951f5-6df9-4eae-8404-52f8cb46904f,47,2,17:40:00,38.925402,121.53878
1f8056c4-301d-4947-8ae9-e9687b69bc3d,5509efab-2d92-4039-b056-72bda3688682,47,3,17:45:00,38.929499,121.530468
1f8056c4-301d-4947-8ae9-e9687b69bc3d,e16e1198-36f0-414d-a593-4d43349c98c0,47,4,17:50:00,38.934011,121.51182
1f8056c4-301d-4947-8ae9-e9687b69bc3d,894594eb-451e-4766-9c24-99e9acb68ca4,47,5,17:51:00,38.938694,121.51237
1f8056c4-301d-4947-8ae9-e9687b69bc3d,e6ad667e-3686-4c4a-af47-31ef2b442964,47,6,18:04:00,38.976827,121.48658
1f8056c4-301d-4947-8ae9-e9687b69bc3d,91b6fdec-1cf1-43ba-80fa-b21d52b71467,47,7,18:05:00,38.984106,121.474374
1f8056c4-301d-4947-8ae9-e9687b69bc3d,af13141f-3be4-4e36-9038-2f28a9235f7a,47,8,18:06:00,38.984106,121.474374
1f8056c4-301d-4947-8ae9-e9687b69bc3d,cba8c612-69e1-4b7d-a6b1-f7769be1278e,47,9,18:15:00,38.99571,121.43721
1f8056c4-301d-4947-8ae9-e9687b69bc3d,a4c7b105-22fb-4501-8564-5dd4b2098b03,47,10,18:26:00,38.98149,121.378331
2327238c-07d9-454d-ace9-c14c4b81758c,e7ae9ce3-6a4b-4efa-8b1a-ea6fdb30d5ed,30,1,18:10:00,38.888237,121.547069
2327238c-07d9-454d-ace9-c14c4b81758c,44001a42-a60c-4a35-a492-f4da9967695c,30,2,18:17:00,38.888007,121.541543
2327238c-07d9-454d-ace9-c14c4b81758c,0123f708-efb8-4308-a425-38b4b4a53f72,30,3,18:20:00,38.887584,121.532521
2327238c-07d9-454d-ace9-c14c4b81758c,b5a05217-0539-49ad-a590-7d9ae5494009,30,4,18:26:00,38.876526,121.517948
2327238c-07d9-454d-ace9-c14c4b81758c,6865ddf5-1036-482a-83b6-b6a7cbb6096a,30,5,18:36:00,38.870546,121.52001
2327238c-07d9-454d-ace9-c14c4b81758c,73bbc621-61e9-4a9d-8d9c-32f4be25ad6a,30,6,18:32:00,38.864946,121.520292
2327238c-07d9-454d-ace9-c14c4b81758c,ddc88847-f21b-473a-bd9e-e54c41926289,30,7,18:34:00,38.862489,121.522873
2327238c-07d9-454d-ace9-c14c4b81758c,89c969a7-8226-4e95-a68a-ac5de0318a45,30,8,18:38:00,38.85992,121.522778
2327238c-07d9-454d-ace9-c14c4b81758c,bbef5dae-c8f2-4239-bd50-827c0a1c7613,30,9,18:48:00,38.839368,121.507478
2327238c-07d9-454d-ace9-c14c4b81758c,c3088433-a7d5-4194-b601-bfc1301e89e5,30,10,18:50:00,38.838353,121.506931
2327238c-07d9-454d-ace9-c14c4b81758c,a3bd1488-b25f-4164-8bbc-4dad79845a38,30,11,18:53:00,38.835696,121.504204
2327238c-07d9-454d-ace9-c14c4b81758c,0ea91281-2966-45db-8fcc-224009c78d6a,30,12,18:55:00,38.830203,121.499951
23fa7853-fd63-454d-b798-8112297aade2,c84aebe8-3e26-4d6c-9a48-56d27999251e,33,1,17:40:00,38.887556,121.533251
23fa7853-fd63-454d-b798-8112297aade2,2847492e-5cc0-4931-9bb4-b01d7d08da2c,33,2,17:42:00,38.88797,121.541071
23fa7853-fd63-454d-b798-8112297aade2,a6b6bfae-76e5-4c44-9369-0df741bd8c2e,33,3,17:45:00,38.888036,121.543575
23fa7853-fd63-454d-b798-8112297aade2,f9daa7da-5415-4f63-bf38-b49fbfd9e2e0,33,4,17:48:00,38.888059,121.545111
